,titles,category,multi_category
202,드래곤볼 Z KAI  기,판타지,판타지 액션
203,후궁의 까마귀,판타지,판타지 미스터리
204,마나리아 프렌즈,판타지,판타지 액션
205,평온세대의 위타천들,판타지,판타지 액션
206,극장판 노 게임 노 라이프 제로,판타지,이세계 판타지
207, 더빙  최유기 RELOAD BLAST,판타지,판타지 액션
208,청춘 돼지는 꿈꾸는 소녀의 꿈을 꾸지 않는다,판타지,판타지 로맨스
209,고스트 바둑왕 part  ,판타지,판타지 스포츠
210,Fate Grand Order,판타지,판타지 액션
211,빅 오더,판타지,판타지 액션
212, 자막  토리코 part  ,판타지,판타지 액션
213, 더빙  메탈 파이트 베이블레이드,판타지,판타지 액션
214,이세계 피크닉,판타지,판타지 SF
215, 자막  최유기 RELOAD BLAST,판타지,판타지 액션
216, 자막  드래곤 퀘스트   다이의 대모험 part  ,판타지,판타지 액션
217,디지몬 어드벤처 tri     장,판타지,이세계 판타지
218,신 테니스의 왕자 U    WORLD CUP,판타지,판타지 스포츠
219, 더빙  닥터스톤,판타지,액션 모험
220,오와리모노가타리 하편,판타지,판타지 개그
221,피치 보이 리버사이드,판타지,액션 판타지
222, 자막  고수의 일상생활,판타지,액션 개그
223,칭송받는 자   두 명의 백황 part  ,판타지,판타지 액션
224,신 테니스의 왕자 OVA   vs Genius   ,판타지,판타지 스포츠
225,TIGER   BUNNY   판권 부활,판타지,판타지 액션
226,유희왕  기,판타지,판타지 액션
227,드래곤볼 Z KAI  기,판타지,판타지 액션
228,고스트 바둑왕 part  ,판타지,판타지 스포츠
229, 자막  이누야샤  기,판타지,판타지 액션
230, 더빙  메탈 파이트 베이블레이드  D,판타지,판타지 액션
231, 자막  개구리 중사 케로로  기,판타지,개그 SF
232, 자막  드래곤 퀘스트   다이의 대모험 part  ,판타지,판타지 액션
233,썬더 일레븐 GO 갤럭시,판타지,판타지 스포츠
234,스칼렛 넥서스,판타지,판타지 액션
235,고스트 바둑왕 part  ,판타지,판타지 스포츠
236,RPG 부동산,판타지,일상 판타지
237,흑집사   북 오브 더 아틀란틱,판타지,판타지 액션
238,Fate stay night  Heaven s Feel    lost butterfly,판타지,판타지 액션
239, 자막  드래곤 퀘스트   다이의 대모험 part  ,판타지,판타지 액션
240,오와리모노가타리 상  중편,판타지,판타지 개그
241,신만이 아는 세계 여신편   판권 부활,판타지,판타지 개그
242,오컬틱 나인,판타지,판타지 성인
243,고스트 바둑왕 part  ,판타지,판타지 스포츠
244,꿈왕국과 잠자는    명의 왕자님,판타지,이세계 판타지
245,십이대전,판타지,판타지 액션
246,경계전기,판타지,SF 액션
247,속 오와리모노가타리,판타지,판타지 액션
248,캐릭캐릭 체인지 파티,판타지,판타지 로맨스
249,테니스의 왕자 part  ,판타지,판타지 스포츠
250, 자막  드래곤 퀘스트   다이의 대모험 part  ,판타지,판타지 액션
251,마술사 오펜 뜻밖의 여행,판타지,판타지 액션
252,아르슬란 전기  기   풍진난무,판타지,판타지 액션
253,Fate stay night  Heaven s Feel    spring song,판타지,판타지 액션
254,던전에서 온천을 추구하면 안 되는 걸까,판타지,판타지 액션
255, 무삭제  그랑크레스트 전기,판타지,판타지 액션
256, 자막  늑대아이,판타지,판타지 치유
257,,판타지,
258,,판타지,
259,,판타지,
260,,판타지,
261,,판타지,
262,,판타지,
263,,판타지,
264,,판타지,
265,,판타지,
266,,판타지,
267,도사의 무녀,판타지,판타지 액션
268,신 도라에몽  기,판타지,아동 일상
269,힐러 걸,판타지,음악 판타지
270,던전에서 만남을 추구하면 안 되는 걸까   오리온의 화살,판타지,판타지 액션
271,극장판 쿠로코의 농구 라스트 게임,판타지,판타지 스포츠
272,신 도라에몽   기,판타지,아동 일상
273,극장판 짱구는 못말려  기   폭발  온천부글부글 대작전,판타지,판타지 일상
274,그녀의 플래그가 꺾이면   판권 부활,판타지,판타지 개그
275,NEW 아기공룡 둘리,판타지,판타지 액션
276,신비아파트   고스트볼의 비밀,판타지,판타지 액션
277,극장판 짱구는 못말려   기   나의 이사 이야기 선인장 대습격,판타지,판타지 일상
278,불멸의 그대에게 Season  ,판타지,판타지 드라마
279, 자막  이누야샤  기,판타지,판타지 액션
280,고스트 바둑왕 part  ,판타지,판타지 스포츠
281,신 테니스의 왕자 OVA,판타지,판타지 스포츠
282,코이모노가타리,판타지,판타지 개그
283, 더빙  테니스의 왕자 OVA   전국대회편 part  ,판타지,판타지 스포츠
284,극장판 코드기아스 반역의 를르슈  부  흥도 ,판타지,판타지 액션
285,플래티넘 엔드 part  ,판타지,스릴러 판타지
286,숲의 요정 페어리루 part  ,판타지,판타지 아동
287, 더빙  하트 캐치 프리큐어 ,판타지,판타지 액션
288,극장판 짱구는 못말려   기   폭풍수면  꿈꾸는 세계 대돌격,판타지,판타지 일상
289,네코모노가타리   백,판타지,판타지 개그
290, 더빙  디지몬 유니버스 어플리 몬스터즈,판타지,이세계 판타지
291,유우키 유우나는 용사다  대만개의 장 ,판타지,판타지 액션
292, 더빙  닌자보이 란타로   기,판타지,판타지 아동
293,메르크 스토리아   무기력한 소년과 병 속의 소녀,판타지,판타지 액션
294, 더빙  블랙 클로버  기,판타지,판타지 액션
295,신비아파트   고스트볼X의 탄생,판타지,판타지 액션
296, 더빙  테니스의 왕자 OVA   전국대회편 part  ,판타지,판타지 스포츠
297, 자막  개구리 중사 케로로  기,판타지,개그 SF
298,게게게의 키타로 part  ,판타지,판타지 액션
299,극장판 블러드 C   더 라스트 다크,판타지,판타지 액션
300,달의 요정 세일러 문 SuperS,판타지,판타지 액션
301,마법소녀 특수전 아스카,판타지,액션 성인
302,극장판 나츠메 우인장   세상과 연을 맺다,판타지,드라마 판타지
303,피터 그릴과 현자의 시간 Super Extra,판타지,판타지 성인
304,문호와 알케미스트   심판의 톱니바퀴,판타지,판타지 액션
305,디사이드 트로이메라이,판타지,판타지 액션
306, 더빙  마법사 프리큐어 ,판타지,판타지 액션
307,공의 경계  장 살인고찰  전 ,판타지,판타지 액션
308,BEM,판타지,판타지 액션
309,빌디바이드 CODE   BLACK,판타지,판타지 액션
310,숲의 요정 페어리루 part  ,판타지,판타지 아동
311, 자막  디지몬 어드벤처 라스트 에볼루션   인연,판타지,이세계 판타지
312,어떤 과학의 일방통행   판권 부활,판타지,액션 판타지
313,은혼 더 파이널,판타지,판타지 액션
314,극장판 은혼 완결편   해결사여 영원하라   판권 부활,판타지,판타지 액션
315,반지의 기사 part  ,판타지,판타지 액션
316,이 멋진 세계에 축복을  붉은 전설,판타지,이세계 판타지
317,요괴소년 호야  기,판타지,판타지 액션
318,오니모노가타리,판타지,판타지 개그
319,카부키모노가타리,판타지,판타지 개그
320,그란벨름,판타지,판타지 액션
321,고블린 슬레이어   고블린즈 크라운,판타지,판타지 액션
322, 자막  드래곤 퀘스트   다이의 대모험 part  ,판타지,판타지 액션
323, 자막  테니스의 왕자 OVA   전국대회편 part  ,판타지,판타지 스포츠
324,숲의 요정 페어리루 시즌   마법의거울 ,판타지,판타지 아동
325,모브사이코       마음을 채우는 힐링 여행,판타지,판타지 액션
326,극장판 주술회전  ,판타지,판타지 액션
327, 자막  이누야샤  기,판타지,판타지 액션
328, 자막  개구리 중사 케로로  기,판타지,개그 SF
329,오토리모노가타리,판타지,판타지 개그
330,나의 히어로 아카데미아 더 무비   히어로즈 라이징,판타지,판타지 액션
331, 더빙  세븐나이츠 레볼루션  영웅의 계승자 ,판타지,판타지 액션
332,진격의 거인  기   각성의 포효,판타지,판타지 액션
333, 자막  이누야샤  기,판타지,판타지 액션
334, 자막  드래곤 퀘스트   다이의 대모험 part  ,판타지,모험 액션
335,웃는 아르스노토리아 킁 ,판타지,판타지 액션
336,네코모노가타리   흑   판권 부활,판타지,판타지 개그
337, 자막  테니스의 왕자 OVA   전국대회편 part  ,판타지,판타지 스포츠
338,빨간망토 챠챠,판타지,판타지 개그
339,스낵월드,판타지,판타지 액션
340,극장판 Fate kaleid liner 프리즈마 이리야   설하의 맹세,판타지,판타지 액션
341,극장판 블리치    기,판타지,판타지 액션
342,Fate Grand Carnival,판타지,판타지 개그
343,하나모노가타리   판권 부활,판타지,판타지 개그
344,신 도라에몽 스페셜  기,판타지,아동 일상
345,극장판 이누야샤 첫 번째   시대를 초월하는 마음,판타지,판타지 액션
346, 자막  어떤 마술의 금서목록  기,판타지,액션 판타지
347,공의 경계  장 모순나선,판타지,판타지 액션
348,진격의 거인 후편   자유의 날개,판타지,판타지 액션
349,진격의 거인 전편   홍련의 화살,판타지,판타지 액션
350,신 도라에몽  기,판타지,아동 일상
351,공의 경계  장 통각잔류,판타지,판타지 액션
352,던전에서 만남을 추구하면 안 되는 걸까   OVA,판타지,판타지 액션
353, 자막  이누야샤 완결편,판타지,시대물 로맨스
354,그라부룻 ,판타지,판타지 액션
355,신 도라에몽  기,판타지,아동 일상
356,디지몬 어드벤처  기   운명적 만남,판타지,이세계 판타지
357,츠키모노가타리   판권 부활,판타지,판타지 개그
358,변덕쟁이 오렌지 로드 리마스터링,판타지,판타지 일상
359,극장판 코드기아스 반역의 를르슈  부  황도 ,판타지,판타지 액션
360, 더빙  심쿵  프리큐어,판타지,판타지 액션
361,도깨비 언덕에 왜 왔니 ,판타지,판타지 모험
362,무효와 로지의 마법률상담사무소  기,판타지,판타지 액션
363,용과 주근깨 공주,판타지,판타지 SF
364,극장판 은혼   신역홍앵편,판타지,판타지 액션
365,신 도라에몽  기,판타지,아동 일상
366,오르텐시아 사가,판타지,판타지 액션
367,공의 경계  장 가람의 동,판타지,판타지 액션
368,Fate Grand Order  종국특이점 관위시간신전 솔로몬 ,판타지,판타지 액션
369,키즈모노가타리 철혈편,판타지,판타지 액션
370,디지몬 어드벤처  기   우리들의 워 게임 ,판타지,이세계 판타지
371, 더빙  닌자보이 란타로   기,판타지,판타지 아동
372,극장판 코드기아스 반역의 를르슈  부  반도 ,판타지,판타지 액션
373,신 도라에몽  기,판타지,아동 일상
374,신 도라에몽  기,판타지,아동 일상
375,낙원추방,판타지,판타지 SF
376,공의 경계  장 살인고찰  후 ,판타지,판타지 액션
377, 자막  개구리 중사 케로로  기,판타지,개그 SF
378,진격의 거인   크로니클,판타지,판타지 액션
379,키즈모노가타리 냉혈편,판타지,판타지 액션
380,나츠메 우인장 OVA    야옹 선생과 첫 심부름,판타지,드라마 판타지
381,마기아 레코드 마법소녀 마도카 마기카 외전 Final SEASON  얕은 꿈의 새벽 ,판타지,판타지 액션
382, 더빙  늑대아이,판타지,판타지 치유
383,던전 앤 파이터   숙명의 문,판타지,판타지 액션
384,나의 히어로 아카데미아 더 무비   두 명의 히어로,판타지,판타지 액션
385,신 도라에몽  기,판타지,아동 일상
386, 스튜딘 버전  극장판 Fate stay night   Unlimited Blade Works,판타지,판타지 액션
387, 자막  나소흑전기   첫만남편,판타지,액션 판타지
388, 자막  개구리 중사 케로로  기,판타지,개그 SF
389,극장판 카드캡터 체리 첫번째,판타지,판타지 로맨스
390, 더빙  드래곤 퀘스트   다이의 대모험 part  ,판타지,판타지 액션
391,공의 경계 미래복음,판타지,판타지 액션
392,불길한 바르하이트  ZUERST ,판타지,판타지 액션
393,키즈모노가타리 열혈편,판타지,판타지 액션
394,극장판   기 포켓몬스터 DP  아르세우스 초극의 시공으로,판타지,판타지 액션
395, 더빙  테니스의 왕자 OVA   another story I  II,판타지,판타지 스포츠
396,공의 경계  장 망각녹음,판타지,판타지 액션
397,Fairy 란마루  당신의 마음을 구해드리겠습니다 ,판타지,판타지 액션
398,나츠메 우인장   이시오코시와 수상한 방문자,판타지,드라마 판타지
399,더블데커  더그 키릴,판타지,판타지 액션
400, 더빙  토리코 x 원피스 x 드래곤볼   천하제일 식신대회,판타지,이세계 판타지
401,최강합체 믹스마스터,판타지,판타지 액션
402,요란 THE PRINCESS OF SNOW AND BLOOD,판타지,액션 시대물
403,경계전기  기,판타지,SF 액션
404,Re   제로부터 시작하는 이세계 생활   빙결의 인연,판타지,이세계 판타지
405,극장판 포켓몬스터 너로 정했다 ,판타지,판타지 액션
406, 자막  어떤 마술의 금서목록  기   판권 부활,판타지,액션 판타지
407,나의 히어로 아카데미아 더 무비   월드 히어로즈 미션,판타지,판타지 액션
408,유녀전기 OVA,판타지,판타지 액션
409, 더빙  극장판 귀멸의 칼날   무한열차편,판타지,판타지 액션
410,슬레이어즈 레볼루션,판타지,판타지 액션
411,칭송받는 자   두 명의 백황 part  ,판타지,판타지 액션
412,극장판 이누야샤 세 번째   천하패도의 검,판타지,판타지 액션
413,공의 경계 미래복음 Extra Chorus,판타지,판타지 액션
414, 자막  헌터X헌터  더 라스트 미션,판타지,판타지 액션
415,카드왕 믹스마스터,판타지,판타지 액션
416,무사 쥬베이,판타지,판타지 액션
417,쿠로코의 농구 윈터컵   문의 저편,판타지,판타지 스포츠
418,빌디바이드 CODE   WHITE,판타지,판타지 액션
419,신의 괴도 잔느,판타지,판타지 액션
420,극장판 나루토 질풍전  기   나루토의 죽음,판타지,판타지 액션
421, 자막  개구리 중사 케로로  기,판타지,개그 SF
422,공의 경계 종장,판타지,판타지 액션
423,데이트 어 불릿,판타지,판타지 액션
424,치미모,판타지,개그 일상
425, 더빙  시간을 달리는 소녀,판타지,판타지 로맨스
426, 더빙  토리코 x 원피스   최강의 콤비,판타지,이세계 판타지
427,극장판 XXX 홀릭   한여름 밤의 꿈,판타지,판타지 로맨스
428,프레이터의 상처,판타지,판타지 액션
429,던전 앤 파이터   역전의 바퀴,판타지,판타지 액션
430,머털도사,판타지,액션 아동
431,극장판   기 포켓몬스터 XY  후파  광륜의 초마신,판타지,판타지 액션
432, 자막  극장판 원피스  기   오마츠리 남작과 비밀의 섬,판타지,판타지 액션
433,극장판  기 포켓몬스터  뮤츠의 역습,판타지,판타지 액션
434,마이 리틀 포니  ,판타지,판타지 아동
435, 자막  테니스의 왕자 OVA   another story I  II,판타지,판타지 스포츠
436, 자막  미소녀 전사 세일러 문 Crystal 시즌  ,판타지,이세계 판타지
437,아쿠에리온 EVOL,판타지,판타지 액션
438, 더빙  디지몬 어드벤처 라스트 에볼루션   인연,판타지,이세계 판타지
439,쿠로코의 농구 윈터컵   그림자와 빛,판타지,판타지 스포츠
440, 더빙  해피니스 프리큐어 ,판타지,판타지 액션
441,오렌지   미래,판타지,판타지 로맨스
442,극장판 이누야샤 두 번째   거울 속의 몽환성,판타지,판타지 액션
443,그리자이아   팬텀 트리거     소드,판타지,판타지 액션
444,디지몬 어드벤처     기   디아블로몬의 역습,판타지,이세계 판타지
445, 더빙  토리코   미식신의 스페셜 메뉴,판타지,판타지 액션
446,유큐홀더  마법선생 네기마    특별편,판타지,판타지 액션
447, 자막  원피스  에피소드 오브 루피  핸드 아일랜드의 모험 ,판타지,판타지 액션
448, 더빙  열려라  코코밍,판타지,판타지 아동
449, 더빙  토리코 x 원피스   해선열매 헌팅작전,판타지,이세계 판타지
450,Fate Grand Order  MOONLIGHT LOSTROOM ,판타지,판타지 액션
451, 자막  극장판 원피스  기  에피소드 오브 쵸파,판타지,판타지 액션
452,간츠  오,판타지,판타지 액션
453,극장판 나루토 질풍전  기   불의 의지를 잇는 자,판타지,판타지 액션
454, 더빙  소피루비,판타지,판타지 아동
455,극장판 이누야샤 네 번째   홍련의 봉래도,판타지,판타지 액션
456,쿠로코의 농구 윈터컵   눈물의 끝에,판타지,판타지 스포츠
457,책벌레의 하극상  사서가 되기 위해서라면 뭐든지 할 수 있어  총집편,판타지,이세계 판타지
458,마술사 오펜 뜻밖의 여행   킴라크편,판타지,판타지 액션
459, 더빙  헌터X헌터  더 라스트 미션,판타지,판타지 액션
460,트리니티 세븐  천공도서관과 진홍의 마왕 ,판타지,이세계 판타지
461, 자막  미소녀 전사 세일러 문 Crystal 시즌  ,판타지,판타지 액션
462,슬레이어즈 에볼루션 R,판타지,판타지 액션
463,극장판  기 포켓몬스터 AG  뮤와 파동의 용사 루카리오,판타지,판타지 액션
464, 더빙  드래곤 퀘스트   다이의 대모험 part  ,판타지,판타지 액션
465, 자막  극장판 원피스  기   황금의 대해적 우난,판타지,판타지 액션
466,마이 리틀 포니  ,판타지,판타지 아동
467,유녀전기  Saga of Tanya the Evil Movie ,판타지,판타지 액션
468,마이 리틀 포니  ,판타지,판타지 아동
469,천총사,판타지,판타지 액션
470, 자막  미소녀 전사 세일러 문 Crystal 시즌  ,판타지,이세계 판타지
471,극장판   기 포켓몬스터 XY  볼케니온  기계왕국의 비밀,판타지,판타지 액션
