,titles,category,multi_category
58,뉴 꾸러기 닌자 토리 리턴즈,아동,아동 일상
59,트랜스포머 프라임 시즌  ,아동,액션 아동
60,극장판   기 포켓몬스터 DP  아르세우스 초극의 시공으로,아동,판타지 액션
61, 더빙  터닝메카드,아동,액션 아동
62,최강합체 믹스마스터,아동,판타지 액션
63,극장판 포켓몬스터 너로 정했다 ,아동,판타지 액션
64,카드왕 믹스마스터,아동,판타지 액션
65, 자막  개구리 중사 케로로  기,아동,개그 SF
66,핑구 시즌  ,아동,아동 일상
67,트랜스포머 프라임 시즌  ,아동,액션 아동
68,옷코는 초등학생 사장님 ,아동,아동 일상
69,머털도사,아동,액션 아동
70,극장판   기 포켓몬스터 XY  후파  광륜의 초마신,아동,판타지 액션
71,극장판  기 포켓몬스터  뮤츠의 역습,아동,판타지 액션
72,마이 리틀 포니  ,아동,판타지 아동
73, 더빙  디지몬 어드벤처 라스트 에볼루션   인연,아동,이세계 판타지
74, 더빙  마루코는 아홉살   part  ,아동,아동 일상
75, 더빙  해피니스 프리큐어 ,아동,판타지 액션
76, 자막  미래의 미라이,아동,아동 개그
77,디지몬 어드벤처     기   디아블로몬의 역습,아동,이세계 판타지
78, 더빙  열려라  코코밍,아동,판타지 아동
79,안녕 자두야  기,아동,일상 개그
80,안녕  보노보노  기,아동,아동 일상
81,안녕  보노보노  기,아동,아동 일상
82, 더빙  소피루비,아동,판타지 아동
83,극장판  기 포켓몬스터 AG  뮤와 파동의 용사 루카리오,아동,판타지 액션
84,라바 시즌  ,아동,개그 아동
85,마이 리틀 포니  ,아동,판타지 아동
86,마이 리틀 포니  ,아동,판타지 아동
87,극장판   기 포켓몬스터 XY  볼케니온  기계왕국의 비밀,아동,판타지 액션
88,극장판   기 포켓몬스터 DP  기라티나와 하늘의 꽃다발 쉐이미,아동,판타지 액션
89,마이 리틀 포니  ,아동,판타지 아동
90,마이 리틀 포니  ,아동,판타지 아동
91,극장판   기 포켓몬스터 DP  환영의 패왕 조로아크,아동,판타지 액션
92,극장판   기 포켓몬스터 XY  파괴의 포켓몬과 디안시,아동,판타지 액션
93, 자막  베이블레이드 버스트,아동,판타지 액션
94,극장판  기 포켓몬스터  물의 도시의 수호신 라티아스와 라티오스,아동,판타지 액션
95,반지의 비밀일기 part  ,아동,아동 일상
96,극장판  기 포켓몬스터 AG  열공의 방문자 테오키스,아동,판타지 액션
97,마이 리틀 포니  ,아동,판타지 아동
98,에그엔젤 코코밍 part  ,아동,판타지 아동
99,마이 리틀 포니  ,아동,판타지 아동
100, 더빙  꼬마마법사 레미 샵,아동,판타지 일상
101,극장판 뽀로로의 대모험,아동,아동 일상
102,극장판  기 포켓몬스터  루기아의 탄생,아동,판타지 액션
103,디지몬 어드벤처     기   황금의 디지멘탈,아동,이세계 판타지
104,디지몬 프론티어  기   고대 디지몬 부활  ,아동,이세계 판타지
105,극장판  기 포켓몬스터 AG  포켓몬 레인저와 바다의 왕자 마나피,아동,판타지 액션
106,극장판 기동전함 나데시코,아동,액션 아동
107,극장판   기 포켓몬스터 BW  비크티니와 흑의 영웅 제크로무,아동,판타지 액션
108,극장판   기 포켓몬스터 BW  신의 속도 게노세크트  뮤츠의 각성,아동,판타지 액션
109, 더빙  프리파라   모두 모여라  프리즘 투어즈,아동,아동 음악
110,플란다스의 개,아동,아동
111, 더빙  꿈의 왕국 소피루비,아동,판타지 아동
112,극장판  기 포켓몬스터 AG  아름다운 소원의 별 지라치,아동,판타지 액션
113,극장판   기 포켓몬스터 BW  비크티니와 백의 영웅 레시라무,아동,판타지 액션
114, 더빙  조이드 와일드,아동,판타지 액션
115,극장판   기 포켓몬스터 BW  큐레무 vs 성검사 케르디오,아동,판타지 액션
116,극장판  기 포켓몬스터  세레비 시간을 초월한 만남,아동,판타지 액션
117, 자막  꼬마마법사 레미 샵,아동,판타지 일상
118,반지의 비밀일기  ,아동,아동 일상
119,신비아파트      호,아동,판타지 액션
120, 더빙  미래의 미라이,아동,아동 개그
121, 자막  베이블레이드 버스트 진검,아동,판타지 액션
122, 더빙  쥬얼펫   스위트 댄스 프린세스   판권 부활,아동,판타지 아동
123,에그엔젤 코코밍 시즌 ,아동,판타지 아동
124,포켓몬스터 스페셜   뮤츠  나는 여기에 있다,아동,판타지 액션
125,엉덩이 탐정 시즌  ,아동,개그 추리
126, 더빙  호빵맨  기,아동,판타지 아동
127,극장판  기 포켓몬스터  결정탑의 제왕 앤테이,아동,판타지 액션
128,포켓몬스터 XY MEGA EVOLUTION  최강 메가진화  Act ,아동,판타지 액션
129,디지몬 제볼루션,아동,이세계 판타지
130,세상에서 제일 작은 남자,아동,아동 일상
131,핑구 시즌  ,아동,아동 일상
132, 더빙  조이드 와일드 NEW 에피소드,아동,판타지 액션
133, 더빙  코코몽  기,아동,아동 일상
134,디지몬 테이머즈  기   모험자들의 싸움,아동,이세계 판타지
135, 자막  베이블레이드 버스트 초제트,아동,판타지 액션
136,뿌이뿌이 모루카,아동,판타지 아동
137,숲의 요정 페어리루 시즌   마법의 펜듈럼 ,아동,판타지 아동
138,톰 소여의 모험,아동,아동 일상
139,에그엔젤 코코밍 part  ,아동,판타지 아동
140,디지몬 테이머즈  기   폭주 디지몬 특급,아동,이세계 판타지
141, 더빙  터닝메카드W 시즌  ,아동,액션 아동
142, 더빙  프리파라   모두의 동경  렛츠고 프리파리,아동,아동 음악
143,마이 리틀 포니  ,아동,판타지 아동
144,포켓몬스터 XY MEGA EVOLUTION  최강 메가진화  Act ,아동,판타지 액션
145,따개비 루,아동,아동 음악
146,런닝맨,아동,액션 아동
147, 자막  꼬마마법사 레미 포르테   개구리 바위의 비밀,아동,판타지 일상
148,포켓몬스터 XY MEGA EVOLUTION  최강 메가진화  Act ,아동,판타지 액션
149,파파독   개 수상한 이웃  상 ,아동,아동 일상
150, 더빙  꼬마마법사 레미 포르테   개구리 바위의 비밀,아동,판타지 일상
151, 더빙  토끼네 집으로 오세요 시즌  ,아동,아동 일상
152, 더빙  메카드볼 part  ,아동,액션 아동
153,포켓몬스터 모두의 이야기,아동,판타지 액션
154,선물공룡 디보   한국어,아동,아동
155,포켓몬스터 XY MEGA EVOLUTION  최강 메가진화  Act ,아동,판타지 액션
156,라바 인 뉴욕 시즌   ,아동,개그 아동
157,핑구 인 더 시티,아동,아동 일상
158,핑구 시즌  ,아동,아동 일상
159, 더빙  헬로 카봇 시즌    쌈바,아동,액션 아동
160,요랑아 요랑아,아동,판타지 아동
161,프리파라 뮤지컬,아동,아동 음악
162, 더빙  닌자보이 란타로   삼총사의 대모험   판권 부활,아동,판타지 아동
163,개구쟁이 스머프 NEW,아동,아동 일상
164,마스크 마스터즈,아동,판타지 액션
165,반지의 비밀일기 part  ,아동,아동 일상
166,파파독   개 수상한 이웃  하 ,아동,아동 일상
167,앵그리버드 툰즈 시즌  ,아동,액션 아동
168,바쿠간 배틀 바쿠기어,아동,액션 아동
169,메타제트,아동,액션 아동
170, 더빙  터닝메카드W 시즌  ,아동,액션 아동
171, 더빙  티티체리,아동,아동 판타지
172,디지몬 세이버즈  기   궁극파워  버스트 모드 발동  ,아동,이세계 판타지
173,핑구 시즌  ,아동,아동 일상
174, 자막  갓파 쿠와 여름방학을,아동,아동 모험
175,핑구 시즌  ,아동,아동 일상
176,이상한 과자가게 전천당,아동,아동 판타지
177, 더빙  헬로 카봇 시즌    뱅,아동,액션 아동
178,감자도리 마귀할멈의 노래,아동,아동
179, 더빙  고 녀석 맛나겠다,아동,아동 모험
180, 더빙  요괴학원Y  N과의 조우 ,아동,판타지 액션
181, 더빙  헬로 카봇 시즌  ,아동,액션 아동
182, 더빙  시노스톤  기,아동,액션 모험
183,라바 시즌  ,아동,개그 아동
184,극장판 뽀로로 컴퓨터 왕국 대모험,아동,아동 일상
185,극장판 뽀로로 공룡섬 대모험,아동,아동 일상
186, 더빙  헬로 카봇 시즌  ,아동,액션 아동
187, 더빙  헬로 카봇 시즌  ,아동,액션 아동
188,토리 고 고 ,아동,아동 일상
189, 더빙  헬로 카봇 시즌  ,아동,액션 아동
190,쁘띠쁘띠 뮤즈,아동,판타지 아동
191, 자막  펭귄 하이웨이,아동,판타지 아동
192,극장판 뽀로로 슈퍼썰매 대모험   판권 부활,아동,아동 일상
193, 더빙  헬로 카봇 시즌  ,아동,액션 아동
194,극장판 뽀로로 눈요정마을 대모험,아동,아동 일상
195,개구쟁이 스머프,아동,아동 일상
196,극장판 뽀로로 보물섬 대모험,아동,아동 일상
197,안녕  괴발개발,아동,아동 일상
198,극장판 옷코는 초등학생 사장님 ,아동,아동 일상
199, 자막  고 녀석 맛나겠다,아동,아동 모험
200, 더빙  헬로 카봇 시즌  ,아동,액션 아동
201, 더빙  헬로 카봇 시즌   part  ,아동,액션 아동
202,엄마 까투리 시즌 ,아동,아동
203, 더빙  헬로 카봇 시즌  ,아동,액션 아동
204, 더빙  코코몽  기,아동,아동 일상
205, 더빙  터닝메카드R,아동,액션 아동
206,트레인 히어로,아동,액션 아동
207,극장판 트랜스포머 프라임 프레데콘 라이징,아동,액션 아동
208,이시다 히로야스 X 아라이 요지로 특별전,아동,아동 일상
209,마인크래프트 이야기,아동,아동 일상
210, 더빙  시노스톤 프라임,아동,액션 모험
211,스푸키즈 시즌  ,아동,판타지 모험
212,극장판 열차 변형 로봇 신카리온 THE ANIMATION   미래에서 온 초고속 ALFA X,아동,액션 아동
213, 더빙  헬로 카봇 시즌  ,아동,액션 아동
214,극장판 마법천자문  대마왕의 부활을 막아라,아동,판타지 아동
215, 더빙  헬로 카봇 시즌    붐바,아동,액션 아동
216, 더빙  메카드볼 part  ,아동,액션 아동
217,마샤의 무서운 이야기   한국어,아동,아동
218,반지의 비밀일기  ,아동,로맨스 개그
219, 더빙  펭귄 하이웨이,아동,판타지 아동
220,앵그리버드 피기테일즈 시즌 ,아동,액션 아동
221,두리둥실 뭉게공항 시즌  ,아동,아동 모험
222, 무자막  토끼네 집으로 오세요 시즌  ,아동,아동 일상
223,런닝맨  PART  ,아동,액션 아동
224,모여라  고마짱 시즌  ,아동,일상 개그
225, 더빙  터닝메카드W   반다인의 비밀,아동,아동 액션
226,모여라  고마짱 시즌  ,아동,일상 개그
227, 더빙  헬로 카봇 시즌   part  ,아동,액션 아동
228,디보와 노래해요   한국어,아동,아동
229,극장판 숲의 요정 페어리루   크리스마스의 기적   마법의 날개  ,아동,판타지 아동
230, 자막  겨울왕국의 무민,아동,판타지 아동
231,마샤의 이야기   한국어,아동,아동
232, 더빙  요괴메카드,아동,액션 아동
233, 더빙  헬로 카봇 쿵,아동,액션 아동
234,타오르지마 버스터   블랙어썰트의 귀환,아동,아동 일상
235, 더빙  다이노코어 시즌  ,아동,아동 액션
236,정글에서 살아남기,아동,모험 재난
237,안녕  괴발개발 시즌  ,아동,아동 일상
238,버스데이 원더랜드,아동,판타지 아동
239, 더빙  코코몽  기,아동,아동 일상
240, 더빙  헬로 카봇 미니,아동,액션 아동
241, 더빙  미피의 동물원 보물찾기,아동,아동 일상
242,몬스터탑,아동,아동 액션
243, 더빙  아기상어 올리와 윌리엄  상 ,아동,아동 모험
244, 더빙  내 친구 호비 part  ,아동,아동 모험
245,정글에서 살아남기  기   화산섬의 비밀,아동,액션 아동
246,쥬라기캅스,아동,판타지 액션
247,볼츠와 블립,아동,판타지 아동
248,출동  애니멀 레스큐 part  ,아동,액션 아동
249,출동 케이캅,아동,판타지 액션
250,엄마 찾아 삼만리   극장판 마르코,아동,아동 모험
251,내 사랑 뚱 시즌  ,아동,아동 일상
252,도라에몽   진구의 신공룡,아동,아동 일상
253,도라에몽   진구의 달 탐사기,아동,아동 일상
254,런닝맨  PART  ,아동,액션 아동
255,바다 탐험대 옥토넛 시즌   아슬아슬 구조대작전,아동,아동 모험
256, 더빙  빠샤메카드,아동,액션 아동
257, 더빙  다이노코어 시즌  ,아동,아동 액션
258,바다 탐험대 옥토넛 시즌   바다 괴물 대소동,아동,아동 모험
259,변신뭉치 모리,아동,아동 모험
260, 더빙  출동  슈퍼윙스 시즌  ,아동,모험 아동
261, 더빙  겨울왕국의 무민,아동,판타지 아동
262,앵그리버드 툰즈 시즌  ,아동,액션 아동
263,쿵푸 공룡 수호대,아동,액션 아동
264,디보  분쇼   한국어,아동,아동
265,두리둥실 뭉게공항 시즌  ,아동,아동 개그
266, 더빙  아기공룡 버디 시즌  ,아동,아동 일상
267, 더빙  내 친구 코리리,아동,아동 일상
268,모여라  고마짱 시즌  ,아동,일상 개그
269,신밧드    하늘을 나는 공주와 비밀의 섬,아동,판타지 아동
270, 더빙  다이노코어 시즌  ,아동,아동 액션
271,두리둥실 뭉게공항 시즌  ,아동,아동 개그
272, 더빙  터닝메카드W 메카니멀 고,아동,액션 아동
273,출동  애니멀 레스큐 part  ,아동,액션 아동
274,요괴워치 ,아동,판타지 액션
275, 더빙  GO 아스트로 보이 Go ,아동,액션 아동
276,바다 탐험대 옥토넛 시즌   늪지탐험선K,아동,아동 모험
277,팩맨과 유령의 모험 시즌  ,아동,아동 개그
278, 더빙  요괴메카드 왕마,아동,액션 아동
279, 더빙  내 친구 호비 part  ,아동,아동 모험
280, 더빙  내 친구 호비 part  ,아동,아동 모험
281,앵그리버드 툰즈 시즌  ,아동,액션 아동
282,바다 탐험대 옥토넛 시즌   빙하탐험선S,아동,아동 모험
283,좀비덤 시즌  ,아동,개그 일상
284, 더빙  헬로 카봇 스페셜   펜타스톰,아동,액션 아동
285,폭풍우 치는 밤에   비밀 친구,아동,아동
286, 더빙  똘똘이 그림동요 시즌  ,아동,아동
287,앵그리버드 피기테일즈 시즌  ,아동,액션 아동
288,헬로 코코몽  기,아동,아동 일상
289, 더빙  아기상어 올리와 윌리엄 스폐셜 단편,아동,아동 모험
290, 더빙  레이튼 교수와 영원한 디바,아동,아동 추리
291, 더빙  내 친구 호비 part  ,아동,아동 모험
292, 더빙  헬로 카봇 쿵 스페셜   알카봇과 동물 친구들,아동,액션 아동
293, 자막  치에리와 체리,아동,판타지 아동
294, 더빙  내 친구 호비 part  ,아동,아동 모험
295, 더빙  벅스봇 이그니션 part  ,아동,액션 아동
296, 더빙  토마스와 친구들   용감한 기관차와 괴물소동,아동,아동 일상
297,앵그리버드 블루스,아동,액션 아동
298, 더빙  내 친구 호비 part  ,아동,아동 모험
299,쥬라기캅스 쥬라킹,아동,판타지 액션
300,써니버니 시즌  ,아동,판타지 아동
301, 더빙  다이노코어 에볼루션  ,아동,아동 액션
302, 더빙  내 친구 호비 part  ,아동,아동 모험
303,쾌걸 조로리   ZZ의 비밀,아동,액션 아동
304, 더빙  이퀘스트리아 걸스   엉망진창 봄방학,아동,판타지 아동
305, 더빙  헬로 카봇 스페셜   동물구조대,아동,액션 아동
306, 더빙  헬로 카봇 스페셜   영웅의 등장,아동,액션 아동
307,공룡 대발이   살아있는 공룡,아동,아동
308,미스테리야 ,아동,판타지 아동
309,로터리파크,아동,판타지 아동
310, 더빙  스파이즈,아동,판타지 액션
311, 더빙  꼬마마법사 레미   견습 마법사를 찾아서,아동,판타지 일상
312, 더빙  악셀,아동,판타지 아동
313, 더빙  포켓몬스터   정글의 아이 코코,아동,판타지 액션
314, 자막  꼬마마법사 레미   견습 마법사를 찾아서,아동,판타지 일상
315,생일왕국의 프린세스 프링,아동,판타지 아동
316,최강전사 미니특공대   새로운 악당의 습격,아동,아동
317, 더빙  내 친구 호비 part  ,아동,아동 모험
318,하얀물개,아동,아동 판타지
319,토이캅,아동,액션 아동
320, 더빙  내 친구 호비 part  ,아동,아동 모험
321, 더빙  쫑알쫑알 똘똘이 시즌  ,아동,아동
322, 더빙  매직빈,아동,판타지 액션
323,대발이와 쿵쿵따 친구들 시즌  ,아동,아동
324,도라에몽   스탠바이미  ,아동,아동 일상
325,이웃집 야마다군,아동,아동 일상
326, 더빙  다이노코어 에볼루션  ,아동,아동 액션
327,앵그리버드 피기테일즈 시즌  ,아동,액션 아동
328,주디세이,아동,아동 판타지
329, 더빙  두부요괴,아동,액션 아동
330, 더빙  터닝메카드W   반다인의 비밀,아동,액션 아동
331, 더빙  헬로 카봇 스페셜   지구를 부탁해,아동,액션 아동
332, 더빙  토끼네 집으로 오세요 시즌  ,아동,아동 일상
333, 더빙  벅스봇 이그니션 part  ,아동,액션 아동
334,파파독 스페셜   별별 친구들,아동,아동 일상
335,선물공룡 디보   영어,아동,아동
336, 자막  한글놀이    ,아동,아동 음악
337, 더빙  헬로 카봇 스페셜   헬로 스피너블,아동,액션 아동
338,신밧드 더 무비,아동,판타지 아동
339,런닝맨  풀룰루의 역습,아동,액션 아동
340,팩맨과 유령의 모험 시즌  ,아동,아동 개그
341,라바키즈 한국어 동요 part  ,아동,아동 개그
342,공룡 대발이 율동동요  D,아동,아동
343, 더빙  세상의 모든 똥,아동,아동
344, 더빙  벅스봇G,아동,액션 아동
345, 더빙  한글놀이    ,아동,아동 음악
346,최강전사 미니특공대   영웅의 탄생,아동,아동
347,좀비덤 시즌  ,아동,개그 일상
348,도라에몽   진구와 양철 인형,아동,아동 일상
349, 자막  내 이름은 꾸제트,아동,아동
350, 더빙  가면라이더 고스트    개의 아이콘과 고스트   운명의 순간,아동,액션 아동
351, 더빙  쫑알쫑알 똘똘이 시즌  ,아동,아동
352, 더빙  아기상어 올리와 윌리엄  하 ,아동,모험 아동
353, 더빙  테테루   테디베어 마을의 비밀,아동,판타지 아동
354,극장판 엉덩이 탐정   화려한 사건 수첩,아동,개그 추리
355,앵그리버드 피기테일즈 시즌  ,아동,액션 아동
356, 더빙  고녀석 맛나겠다    함께라서 행복해,아동,아동 모험
357,꼬마 돌고래 뽀뚜와 빠오 시즌  ,아동,아동 모험
358, 더빙  갓파 쿠와 여름방학을,아동,아동 모험
359, 더빙  타발루가와 얼음공주,아동,판타지 아동
360,라바키즈 한국어 동요 part  ,아동,아동 개그
361,비키   조니,아동,아동 일상
362, 더빙  치에리와 체리,아동,판타지 아동
363,신밧드    마법의 램프와 움직이는 섬,아동,판타지 아동
364,도라에몽   진구와 구름 왕국,아동,아동 일상
365, 더빙  토마스와 친구들   그레이트 레이스,아동,아동 일상
366, 자막  스파이즈,아동,판타지 액션
367, 더빙  극장판 도라에몽   진구의 우주소전쟁,아동,아동 일상
368, 더빙  체크 히어로,아동,아동 개그
369, 더빙  공룡메카드 스페셜   신비의 놀이동산,아동,액션 아동
370,도라에몽   진구와 꿈의 삼총사,아동,아동 일상
371, 더빙  터닝메카드R 스페셜   동화의 나라,아동,액션 아동
372,극장판 트레인 히어로,아동,액션 아동
373,앵그리버드 스텔라 시즌  ,아동,액션 아동
374,마샤의 무서운 이야기   영어,아동,아동
375,달빛궁궐,아동,판타지 아동
376,댕벤져스 아카데미,아동,개그 아동
377,라바키즈 영어 동요 part  ,아동,아동 개그
378, 더빙  가면라이더 고스트 리 버스 가면라이더 스펙터,아동,액션 아동
379,앵그리버드 스텔라 시즌  ,아동,액션 아동
380,출동  케이캅 극장판   제 원소의 비밀,아동,판타지 액션
381,마샤의 이야기   영어,아동,아동
382,을식이는 재수 없어,아동,아동 일상
383,라바키즈 영어 동요 part  ,아동,아동 개그
384,안녕 전우치   도술로봇대결전,아동,판타지 액션
385, 더빙  요괴메카드 스페셜,아동,액션 아동
386,신밧드    한낮의 밤과 수수께끼의 섬,아동,판타지 아동
387,캡틴 스터비,아동,아동 모험
388, 더빙  케어베어   풀려라  마법 ,아동,아동 모험
389, 더빙  하펫 꿈나라 모험,아동,모험 아동
390,헬로 코코몽  기,아동,아동 일상
391,놀이터 구조대 뽀잉 시즌  ,아동,아동 모험
392, 더빙  출동  소방관 샘   외계인 대소동,아동,아동 재난
393,안녕  전우치  스페셜,아동,판타지 액션
394,크리켓팡,아동,아동 일상
395, 더빙  요술 상자,아동,판타지 아동
396, 더빙  새미의 어드벤쳐,아동,아동 모험
397, 더빙  호두까기 인형   장난감 왕국 대모험,아동,판타지 아동
398,극장판 안녕 자두야,아동,일상 개그
399,에일리언 몽키스,아동,아동 모험
