,titles,category,multi_category
36, 더빙  벅스봇G,액션,액션 아동
37, 자막  원피스   에피소드 오브 스카이피아,액션,판타지 액션
38,사쿠라 대전   에콜 드 파리,액션,액션 로맨스
39,아치와 씨팍,액션,액션 개그
40,사쿠라 대전   뉴욕 뉴욕,액션,액션 로맨스
41, 더빙  가면라이더 고스트    개의 아이콘과 고스트   운명의 순간,액션,액션 아동
42,극장판 어떤 마술의 금서목록   엔듀미온의 기적,액션,액션 판타지
43, 더빙  파워레인저 다이노VS루팡VS패트롤,액션,특촬 액션
44,앵그리버드 피기테일즈 시즌  ,액션,액션 아동
45,가메라     레기온 내습,액션,액션 특촬
46, 더빙  가면라이더 파이널 빌드   이그제이드 with 레전드 라이더,액션,액션 SF
47, 더빙  가면라이더 빌드   Be The One,액션,액션 SF
48,추모열전,액션,판타지 액션
49,피스 메이커 철   우명,액션,액션 시대물
50, 자막  스파이즈,액션,판타지 액션
51,사쿠라 대전   르 누보 파리,액션,액션 로맨스
52,피스 메이커 철   상도,액션,액션 시대물
53, 더빙  공룡메카드 스페셜   신비의 놀이동산,액션,액션 아동
54,메카고질라의 역습,액션,액션 특촬
55, 더빙  터닝메카드R 스페셜   동화의 나라,액션,액션 아동
56,극장판 귀멸의 칼날   아사쿠사편,액션,판타지 액션
57,극장판 트레인 히어로,액션,액션 아동
58,앵그리버드 스텔라 시즌  ,액션,액션 아동
59, 더빙  가면라이더 고스트 리 버스 가면라이더 스펙터,액션,액션 아동
60,가메라   작은 용사들,액션,액션 특촬
61,앵그리버드 스텔라 시즌  ,액션,액션 아동
62,출동  케이캅 극장판   제 원소의 비밀,액션,판타지 액션
63,안녕 전우치   도술로봇대결전,액션,판타지 액션
64, 더빙  요괴메카드 스페셜,액션,액션 아동
65,가메라   대괴수 공중결전,액션,액션 특촬
66,극장판 귀멸의 칼날   장구저택편,액션,판타지 액션
67,안녕  전우치  스페셜,액션,판타지 액션
68, 더빙  파워레인저 다이노소울   타임슬립  위기의 공룡시대,액션,특촬 액션
69, 더빙  파워레인저 갤럭시포스 게스 인더베이의 역습,액션,특촬 액션
70,런닝맨 스페셜  게임의 시작,액션,액션 아동
71,건담 G의 레콘기스타    우주로부터의 유산,액션,액션 SF
72,런닝맨 특별편,액션,액션 아동
73,볼츠와 블립 달나라 리그의 전투,액션,판타지 아동
74, 더빙  빠샤메카드 스페셜,액션,액션 아동
75,슬레이브 워,액션,액션 시대물
76,출동 케이캅 특별판,액션,판타지 액션
77,원피스 스페셜    밀짚모자 루피 두목의 수사 기록,액션,판타지 액션
78,대괴수 갓파,액션,액션 특촬
79,라이온 킹   잃어버린 세계를 찾아서,액션,아동 SF
80,가메라     사신 이리스의 각성,액션,액션 특촬
81, 더빙  벅스봇 이그니션 스페셜,액션,액션 아동
82,신 고질라,액션,액션 특촬
83, 더빙  스마이티,액션,액션 아동
84, 더빙  뚝딱뚝딱 밥아저씨   메가머신의 역습,액션,액션 아동
85,갤럭시키즈  ,액션,액션 아동
86, 더빙  파워레인저 갤럭시포스 스팅거  그날의 기억,액션,특촬 액션
87,만담강호,액션,액션 개그
88, 더빙  레전드 오브 래빗,액션,액션 아동
89,키리쿠와 마녀,액션,아동 액션
90,극장판 포켓몬스터   뮤츠의 역습 EVOLUTION,액션,판타지 액션
91, 더빙  캡틴 샤키,액션,액션 아동
92, 자막  타잔  D,액션,아동 액션
93,쥬라기캅스 특별판    데스바리안의 부활을 막아라  ,액션,판타지 액션
94,쥬라기캅스 특별판  탄생  쥬라기캅스 ,액션,판타지 액션
95,다이노 어드벤처     육해공 공룡 대백과,액션,액션 아동
96,극장판 후로티 로봇,액션,판타지 액션
97, 더빙  타잔  D,액션,아동 액션
98, 자막  뚝딱뚝딱 밥아저씨   메가머신의 역습,액션,액션 아동
99,마징가 Z   인피니티,액션,액션 SF
100, 더빙  빅     황금열쇠 대소동,액션,개그 모험
101, 더빙  데몬킹스,액션,액션 모험
102,키리쿠  키리쿠,액션,아동 액션
103, 더빙  다이노코어 존TV,액션,아동 액션
104,극장판 벰   비컴 휴먼,액션,액션 판타지
105,다이노 어드벤처   에일리언 월드,액션,액션 아동
106,다이노 어드벤처   뉴 자이언트,액션,액션 아동
107,다이노 어드벤처   육해공 킬러 엘리트,액션,액션 아동
108,갤럭시키즈  ,액션,액션 아동
109, 더빙  빌리와 용감한 녀석들   치킨 히어로,액션,아동
