,titles,category,multi_category
58,뉴 꾸러기 닌자 토리 리턴즈,아동,아동 일상
59,트랜스포머 프라임 시즌  ,아동,액션 아동
60,극장판   기 포켓몬스터 DP  아르세우스 초극의 시공으로,아동,판타지 액션
61, 더빙  터닝메카드,아동,액션 아동
62,최강합체 믹스마스터,아동,판타지 액션
63,극장판 포켓몬스터 너로 정했다 ,아동,판타지 액션
64,카드왕 믹스마스터,아동,판타지 액션
65, 자막  개구리 중사 케로로  기,아동,개그 SF
66,핑구 시즌  ,아동,아동 일상
67,트랜스포머 프라임 시즌  ,아동,액션 아동
68,옷코는 초등학생 사장님 ,아동,아동 일상
69,머털도사,아동,액션 아동
70,극장판   기 포켓몬스터 XY  후파  광륜의 초마신,아동,판타지 액션
71,극장판  기 포켓몬스터  뮤츠의 역습,아동,판타지 액션
72,마이 리틀 포니  ,아동,판타지 아동
73, 더빙  디지몬 어드벤처 라스트 에볼루션   인연,아동,이세계 판타지
74, 더빙  마루코는 아홉살   part  ,아동,아동 일상
75, 더빙  해피니스 프리큐어 ,아동,판타지 액션
76, 자막  미래의 미라이,아동,아동 개그
77,디지몬 어드벤처     기   디아블로몬의 역습,아동,이세계 판타지
78, 더빙  열려라  코코밍,아동,판타지 아동
79,안녕 자두야  기,아동,일상 개그
80,안녕  보노보노  기,아동,아동 일상
81,안녕  보노보노  기,아동,아동 일상
82, 더빙  소피루비,아동,판타지 아동
83,극장판  기 포켓몬스터 AG  뮤와 파동의 용사 루카리오,아동,판타지 액션
84,라바 시즌  ,아동,개그 아동
85,마이 리틀 포니  ,아동,판타지 아동
86,마이 리틀 포니  ,아동,판타지 아동
87,극장판   기 포켓몬스터 XY  볼케니온  기계왕국의 비밀,아동,판타지 액션
88,극장판   기 포켓몬스터 DP  기라티나와 하늘의 꽃다발 쉐이미,아동,판타지 액션
89,마이 리틀 포니  ,아동,판타지 아동
90,마이 리틀 포니  ,아동,판타지 아동
91,극장판   기 포켓몬스터 DP  환영의 패왕 조로아크,아동,판타지 액션
92,극장판   기 포켓몬스터 XY  파괴의 포켓몬과 디안시,아동,판타지 액션
93, 자막  베이블레이드 버스트,아동,판타지 액션
94,극장판  기 포켓몬스터  물의 도시의 수호신 라티아스와 라티오스,아동,판타지 액션
95,반지의 비밀일기 part  ,아동,아동 일상
96,극장판  기 포켓몬스터 AG  열공의 방문자 테오키스,아동,판타지 액션
97,마이 리틀 포니  ,아동,판타지 아동
98,에그엔젤 코코밍 part  ,아동,판타지 아동
99,마이 리틀 포니  ,아동,판타지 아동
100, 더빙  꼬마마법사 레미 샵,아동,판타지 일상
101,극장판 뽀로로의 대모험,아동,아동 일상
102,극장판  기 포켓몬스터  루기아의 탄생,아동,판타지 액션
103,디지몬 어드벤처     기   황금의 디지멘탈,아동,이세계 판타지
104,디지몬 프론티어  기   고대 디지몬 부활  ,아동,이세계 판타지
105,극장판  기 포켓몬스터 AG  포켓몬 레인저와 바다의 왕자 마나피,아동,판타지 액션
106,극장판 기동전함 나데시코,아동,액션 아동
107,극장판   기 포켓몬스터 BW  비크티니와 흑의 영웅 제크로무,아동,판타지 액션
108,극장판   기 포켓몬스터 BW  신의 속도 게노세크트  뮤츠의 각성,아동,판타지 액션
109, 더빙  프리파라   모두 모여라  프리즘 투어즈,아동,아동 음악
110,플란다스의 개,아동,아동
111, 더빙  꿈의 왕국 소피루비,아동,판타지 아동
112,극장판  기 포켓몬스터 AG  아름다운 소원의 별 지라치,아동,판타지 액션
113,극장판   기 포켓몬스터 BW  비크티니와 백의 영웅 레시라무,아동,판타지 액션
114, 더빙  조이드 와일드,아동,판타지 액션
115,극장판   기 포켓몬스터 BW  큐레무 vs 성검사 케르디오,아동,판타지 액션
116,극장판  기 포켓몬스터  세레비 시간을 초월한 만남,아동,판타지 액션
117, 자막  꼬마마법사 레미 샵,아동,판타지 일상
118,반지의 비밀일기  ,아동,아동 일상
119,신비아파트      호,아동,판타지 액션
120, 더빙  미래의 미라이,아동,아동 개그
121, 자막  베이블레이드 버스트 진검,아동,판타지 액션
122, 더빙  쥬얼펫   스위트 댄스 프린세스   판권 부활,아동,판타지 아동
123,에그엔젤 코코밍 시즌 ,아동,판타지 아동
124,포켓몬스터 스페셜   뮤츠  나는 여기에 있다,아동,판타지 액션
125,엉덩이 탐정 시즌  ,아동,개그 추리
126, 더빙  호빵맨  기,아동,판타지 아동
127,극장판  기 포켓몬스터  결정탑의 제왕 앤테이,아동,판타지 액션
128,포켓몬스터 XY MEGA EVOLUTION  최강 메가진화  Act ,아동,판타지 액션
129,디지몬 제볼루션,아동,이세계 판타지
130,세상에서 제일 작은 남자,아동,아동 일상
131,핑구 시즌  ,아동,아동 일상
132, 더빙  조이드 와일드 NEW 에피소드,아동,판타지 액션
133, 더빙  코코몽  기,아동,아동 일상
134,디지몬 테이머즈  기   모험자들의 싸움,아동,이세계 판타지
135, 자막  베이블레이드 버스트 초제트,아동,판타지 액션
136,뿌이뿌이 모루카,아동,판타지 아동
137,숲의 요정 페어리루 시즌   마법의 펜듈럼 ,아동,판타지 아동
138,톰 소여의 모험,아동,아동 일상
139,에그엔젤 코코밍 part  ,아동,판타지 아동
140,디지몬 테이머즈  기   폭주 디지몬 특급,아동,이세계 판타지
141, 더빙  터닝메카드W 시즌  ,아동,액션 아동
142, 더빙  프리파라   모두의 동경  렛츠고 프리파리,아동,아동 음악
143,마이 리틀 포니  ,아동,판타지 아동
144,포켓몬스터 XY MEGA EVOLUTION  최강 메가진화  Act ,아동,판타지 액션
145,따개비 루,아동,아동 음악
146,런닝맨,아동,액션 아동
147, 자막  꼬마마법사 레미 포르테   개구리 바위의 비밀,아동,판타지 일상
148,포켓몬스터 XY MEGA EVOLUTION  최강 메가진화  Act ,아동,판타지 액션
149,파파독   개 수상한 이웃  상 ,아동,아동 일상
150, 더빙  꼬마마법사 레미 포르테   개구리 바위의 비밀,아동,판타지 일상
151, 더빙  토끼네 집으로 오세요 시즌  ,아동,아동 일상
152, 더빙  메카드볼 part  ,아동,액션 아동
153,포켓몬스터 모두의 이야기,아동,판타지 액션
154,선물공룡 디보   한국어,아동,아동
155,포켓몬스터 XY MEGA EVOLUTION  최강 메가진화  Act ,아동,판타지 액션
156,라바 인 뉴욕 시즌   ,아동,개그 아동
157,핑구 인 더 시티,아동,아동 일상
158,핑구 시즌  ,아동,아동 일상
159, 더빙  헬로 카봇 시즌    쌈바,아동,액션 아동
160,요랑아 요랑아,아동,판타지 아동
161,프리파라 뮤지컬,아동,아동 음악
162, 더빙  닌자보이 란타로   삼총사의 대모험   판권 부활,아동,판타지 아동
163,개구쟁이 스머프 NEW,아동,아동 일상
164,마스크 마스터즈,아동,판타지 액션
165,반지의 비밀일기 part  ,아동,아동 일상
166,파파독   개 수상한 이웃  하 ,아동,아동 일상
167,앵그리버드 툰즈 시즌  ,아동,액션 아동
168,바쿠간 배틀 바쿠기어,아동,액션 아동
169,메타제트,아동,액션 아동
170, 더빙  터닝메카드W 시즌  ,아동,액션 아동
171, 더빙  티티체리,아동,아동 판타지
172,디지몬 세이버즈  기   궁극파워  버스트 모드 발동  ,아동,이세계 판타지
173,핑구 시즌  ,아동,아동 일상
174, 자막  갓파 쿠와 여름방학을,아동,아동 모험
175,핑구 시즌  ,아동,아동 일상
176,이상한 과자가게 전천당,아동,아동 판타지
177, 더빙  헬로 카봇 시즌    뱅,아동,액션 아동
178,감자도리 마귀할멈의 노래,아동,아동
179, 더빙  고 녀석 맛나겠다,아동,아동 모험
180, 더빙  요괴학원Y  N과의 조우 ,아동,판타지 액션
181, 더빙  헬로 카봇 시즌  ,아동,액션 아동
182, 더빙  시노스톤  기,아동,액션 모험
183,라바 시즌  ,아동,개그 아동
184,극장판 뽀로로 컴퓨터 왕국 대모험,아동,아동 일상
185,극장판 뽀로로 공룡섬 대모험,아동,아동 일상
186, 더빙  헬로 카봇 시즌  ,아동,액션 아동
187, 더빙  헬로 카봇 시즌  ,아동,액션 아동
188,토리 고 고 ,아동,아동 일상
189, 더빙  헬로 카봇 시즌  ,아동,액션 아동
190,쁘띠쁘띠 뮤즈,아동,판타지 아동
191, 자막  펭귄 하이웨이,아동,판타지 아동
192,극장판 뽀로로 슈퍼썰매 대모험   판권 부활,아동,아동 일상
193, 더빙  헬로 카봇 시즌  ,아동,액션 아동
194,극장판 뽀로로 눈요정마을 대모험,아동,아동 일상
195,개구쟁이 스머프,아동,아동 일상
196,극장판 뽀로로 보물섬 대모험,아동,아동 일상
197,안녕  괴발개발,아동,아동 일상
198,극장판 옷코는 초등학생 사장님 ,아동,아동 일상
199, 자막  고 녀석 맛나겠다,아동,아동 모험
200, 더빙  헬로 카봇 시즌  ,아동,액션 아동
201, 더빙  헬로 카봇 시즌   part  ,아동,액션 아동
202,엄마 까투리 시즌 ,아동,아동
203, 더빙  헬로 카봇 시즌  ,아동,액션 아동
204, 더빙  코코몽  기,아동,아동 일상
205, 더빙  터닝메카드R,아동,액션 아동
206,트레인 히어로,아동,액션 아동
207,극장판 트랜스포머 프라임 프레데콘 라이징,아동,액션 아동
208,이시다 히로야스 X 아라이 요지로 특별전,아동,아동 일상
209,마인크래프트 이야기,아동,아동 일상
