,titles,category,multi_category
60,월드 트리거  기,액션,판타지 액션
61,극장판 문호 스트레이 독스 DEAD APPLE,액션,판타지 액션
62, 무삭제  변변찮은 마술강사와 금기교전,액션,판타지 액션
63,데블즈라인,액션,판타지 액션
64, 더빙  쥬로링 동물탐정,액션,판타지 액션
65,마법소녀 마도카 마기카   판권 부활,액션,액션 판타지
66,노 건즈 라이프 part  ,액션,액션 SF
67, 더빙  괴도 조커  기,액션,액션 아동
68,하이스쿨 D D HERO,액션,판타지 액션
69,마크로스 프론티어,액션,액션 로맨스
70, 자막  토리코 part  ,액션,판타지 액션
71,GANGSTA ,액션,액션 SF
72,RWBY 빙설제국,액션,액션
73,SSSS DYNAZENON,액션,액션 SF
74, 자막  전직고수,액션,판타지 액션
75, 자막  토리코 part  ,액션,판타지 액션
76,기동전사 건담 유니콘 RE     ,액션,액션 SF
77,베리베리 뮤우뮤우,액션,판타지 액션
78,킹덤  기 part  ,액션,액션 개그
79,아키바 메이드 전쟁,액션,성인 개그
80,스트라이크 더 블러드  기,액션,판타지 액션
81,하카타 돈코츠 라멘즈,액션,액션 추리
82, 자막  토리코 part  ,액션,판타지 액션
83,극장판 소드 아트 온라인  오디널 스케일 ,액션,액션 모험
84, 자막  이누야샤  기,액션,판타지 액션
85,그랑크레스트 전기,액션,판타지 액션
86,요르문간드  기,액션,액션 범죄
87, 더빙  페어리 테일   기,액션,판타지 액션
88,킹스레이드   의지를 잇는 자들,액션,판타지 액션
89,K RETURN OF KINGS,액션,판타지 액션
90,유큐홀더  마법선생 네기마   ,액션,이세계 판타지
91, 더빙  괴도 키드 스페셜,액션,액션 추리
92,그랑블루 판타지 The Animation,액션,판타지 액션
93, 더빙  메탈 파이트 베이블레이드 폭,액션,판타지 액션
94,닌자 잇토키,액션,판타지 액션
95,궁극 진화한 풀다이브RPG가 현실보다도 망겜이라면,액션,판타지 액션
96,나의 히어로 아카데미아   구해라  구조 훈련 ,액션,판타지 액션
97,스트라이크 더 블러드  기,액션,판타지 액션
98,X 엑스,액션,판타지 액션
99,나의 히어로 아카데미아   살아남아라  결사의 서바이벌 훈련,액션,판타지 액션
100,드래곤볼 슈퍼  기,액션,판타지 액션
101,달의 요정 세일러 문 Sailor Stars,액션,판타지 액션
102,포켓몬스터 XY  기,액션,판타지 액션
103,sin 일곱 개의 대죄,액션,판타지 액션
104,킹덤  기 part  ,액션,액션 개그
105,어설트 릴리 BOUQUET,액션,액션 SF
106,포켓몬스터 XY  기,액션,판타지 액션
107, 자막  환상게임 part  ,액션,이세계 판타지
108,Fate stay night  Heaven s Feel    presage flower,액션,판타지 액션
109, 자막  토리코 part  ,액션,판타지 액션
