,titles,category,multi_category
42,블렌드 S,일상,일상 개그
43,동거인은 무릎  때때로 머리 위,일상,일상 개그
44,나에게 천사가 내려왔다 ,일상,일상 개그
45,유루캠   기   판권 부활,일상,치유 일상
46,장난을 잘 치는 타카기 양  기,일상,일상 개그
47,가브릴 드롭아웃,일상,일상 개그
48,왕실교사 하이네,일상,일상
49,도우미 여우 센코 씨,일상,일상 개그
50, 더빙  짱구는 못말려   ,일상,일상 개그
51,나츠메 우인장  기,일상,드라마 판타지
52,나츠메 우인장  기,일상,드라마 판타지
53, 더빙  짱구는 못말려   ,일상,일상 개그
54,나를 좋아하는 건 너뿐이냐,일상,일상 개그
55,나츠메 우인장  기,일상,드라마 판타지
56,귀여우면 변태라도 좋아해 주실 수 있나요 ,일상,일상 성인
57,남자 고교생의 일상,일상,일상 개그
58,BanG Dream   nd Season,일상,일상 음악
59,이웃집 흡혈귀 씨,일상,일상 개그
60,나츠메 우인장  기,일상,드라마 판타지
61,아케비의 세일러복,일상,일상 드라마
62, 더빙  짱구는 못말려   ,일상,일상 개그
63,한다 군   판권 부활,일상,일상 개그
64, 더빙  짱구는 못말려   ,일상,일상 개그
65,나츠메 우인장  기,일상,드라마 판타지
66, 더빙  짱구는 못말려   ,일상,일상 개그
67, 무삭제  일하는 세포,일상,판타지 액션
68,실내캠핑 ,일상,치유 일상
69,우마욘,일상,개그 일상
70,벨제붑 아가씨의 뜻대로,일상,판타지 일상
71, 더빙  짱구는 못말려   ,일상,일상 개그
72, 더빙  짱구는 못말려   ,일상,일상 개그
73, 더빙  짱구는 못말려 더 비기닝,일상,일상 개그
74, 무삭제  히나마츠리,일상,개그 일상
75,BanG Dream   rd Season,일상,일상 음악
76,내 여자친구가 너무 성실한 처녀 빗치인 건,일상,일상 로맨스
77, 자막  학원 베이비시터즈   판권 부활,일상,일상 치유
78,여동생만 있으면 돼 ,일상,일상 개그
79,타마코 마켓,일상,일상 개그
80,불쾌한 모노노케안,일상,개그 치유
81,초보 연금술사의 점포경영,일상,판타지 일상
82,길모퉁이 마족,일상,판타지 일상
83, 더빙  짱구는 못말려   ,일상,일상 개그
84,이누x보쿠 시크릿 서비스,일상,판타지 일상
85,치트 약사의 슬로 라이프  이세계에 만들자 드러그 스토어 ,일상,판타지 치유
86,바보걸,일상,일상 개그
87, 더빙  짱구는 못말려   ,일상,일상 개그
88,마술선배,일상,일상 개그
89, 더빙  일하는 세포,일상,판타지 액션
90,토끼 드롭스,일상,일상 치유
91,주문은 토끼입니까   기,일상,일상 치유
92,일하는 세포  기,일상,판타지 액션
93,길모퉁이 마족  번가,일상,판타지 일상
94,히나마츠리,일상,개그 일상
95,일하는 세포 BLACK,일상,판타지 액션
96,런웨이에서 웃어줘,일상,일상 모험
97,최근 고용한 메이드가 수상하다,일상,로맨스 일상
98,갸루와 공룡,일상,일상 개그
99,스노하라장의 관리인 씨,일상,일상 개그
100,책벌레 공주,일상,로맨스 판타지
101,쿨하고 바보 같은 남자,일상,일상 개그
102,슬로우 루프,일상,드라마 일상
103,센류소녀,일상,일상 개그
104,극장판 짱구는 못말려  기   어른제국의 역습,일상,일상 개그
105,주문은 토끼입니까  BLOOM,일상,일상 치유
106, 더빙  쥬로링 동물탐정,일상,판타지 액션
107,쿠노이치 츠바키의 속마음,일상,일상 개그
108,우치타마    우리집 타마를 모르시나요  ,일상,판타지 일상
109,거친 계절의 소녀들이여,일상,일상
