,titles,category,multi_category
95,WIXOSS DIVA  A  LIVE,액션,액션 스릴러
96,창천의 권 REGENESIS  기,액션,판타지 액션
97,그리자이아   팬텀 트리거     소울 스피드,액션,판타지 액션
98,극장판 귀멸의 칼날   나타구모산편,액션,판타지 액션
99, 더빙  극장판 나루토   대흥분  초승달 섬의 애니멀 소동,액션,판타지 액션
100,극장판 소녀 가극 레뷰 스타라이트,액션,액션 판타지
101,극장판 소녀 가극 레뷰 스타라이트 론도 론도 론도,액션,액션 판타지
102,세스타스  The Roman Fighter ,액션,스포츠 시대물
103,포켓몬스터 XY MEGA EVOLUTION  최강 메가진화  Act ,액션,판타지 액션
104,교향시편 유레카 세븐 하이에볼루션  ,액션,액션 일상
105,BAKUMATSU 크라이시스,액션,판타지 액션
106,반지의 기사 part  ,액션,판타지 액션
107, 더빙  극장판 원피스  기   오마츠리 남작과 비밀의 섬,액션,판타지 액션
108, 자막  극장판 원피스  기   진기한 동물섬의 쵸파왕국,액션,판타지 액션
109, 더빙  헬로 카봇 시즌    쌈바,액션,액션 아동
110, 더빙  극장판 원피스  기   황금의 대해적 우난,액션,판타지 액션
111,공각기동대    ,액션,액션 SF
112, 더빙  원피스  에피소드 오브 나미  항해사의 눈물과 동료의 인연 ,액션,판타지 액션
113, 더빙  극장판 원피스  기   저주받은 성검,액션,판타지 액션
114,마스크 마스터즈,액션,판타지 액션
115,신극장판 드래곤볼 슈퍼   브로리,액션,판타지 액션
116,애플시드,액션,액션 SF
117,흐린 하늘에 웃다 외전     숙명 쌍두의 후마,액션,판타지 액션
118, 더빙  극장판 원피스   기  밀짚모자 체이스,액션,판타지 액션
119,극장판 K Sevens Stories   Circle Vision  Nameless Song ,액션,판타지 액션
120, 더빙  극장판 원피스  기   데드 엔드의 모험,액션,판타지 액션
121, 더빙  원피스  에피소드 오브 메리  또 하나의 동료 이야기 ,액션,판타지 액션
122,앵그리버드 툰즈 시즌  ,액션,액션 아동
123, 더빙  극장판 원피스  기   사막의 공주와 해적들,액션,판타지 액션
124,바쿠간 배틀 바쿠기어,액션,액션 아동
125,메타제트,액션,액션 아동
126, 더빙  터닝메카드W 시즌  ,액션,액션 아동
127,에어로버   스페이스 드론의 귀환,액션,액션 SF
128,흐린 하늘에 웃다 외전     벚꽃  천망의 가교,액션,판타지 액션
129,디지몬 세이버즈  기   궁극파워  버스트 모드 발동  ,액션,이세계 판타지
130,Fate Grand Order  신성원탁영역 카멜롯  Wandering  Agateram,액션,판타지 액션
131,의풍당당   카네츠구와 케이지,액션,액션 모험
132, 자막  토리코   미식신의 스페셜 메뉴,액션,판타지 액션
133,극장판 창궁의 파프너   Heaven and Earth,액션,액션 SF
134, 더빙  헬로 카봇 시즌    뱅,액션,액션 아동
135, 더빙  극장판 원피스  기   네지마키 섬의 모험,액션,판타지 액션
136,극장판 K Sevens Stories   SIDE   BLUE  천랑과 같이 ,액션,판타지 액션
137, 더빙  극장판 원피스  기   에피소드 오브 쵸파,액션,판타지 액션
138, 더빙  요괴학원Y  N과의 조우 ,액션,판타지 액션
139, 더빙  극장판 원피스  기   기계태엽성의 메카 거병,액션,판타지 액션
140, 더빙  포텐독 시즌  ,액션,SF 개그
141,북두의 권 DD,액션,판타지 액션
142, 더빙  헬로 카봇 시즌  ,액션,액션 아동
143,유희왕 세븐즈,액션,판타지 액션
144, 더빙  시노스톤  기,액션,액션 모험
145,극장판 K  Sevens Stories  LOST Small World  우리 저편에 ,액션,판타지 액션
146, 자막  토리코 x 원피스 콜라보 스페셜,액션,이세계 판타지
147,사쿠라 대전   앵화현란,액션,액션 로맨스
148,BLUE REFLECTION RAY part  ,액션,판타지 액션
149, 더빙  원피스 스탬피드,액션,판타지 액션
150,극장판 K Sevens Stories   메모리 오브 레드  BURN ,액션,판타지 액션
151,모노노케 히메,액션,판타지 액션
152, 더빙  헬로 카봇 시즌  ,액션,액션 아동
153, 자막  토리코 x 원피스 x 드래곤볼 Z 최강 콜라보 스페셜,액션,이세계 판타지
154, 더빙  헬로 카봇 시즌  ,액션,액션 아동
155,교향시편 유레카 세븐 하이에볼루션     아네모네,액션,액션 일상
156, 더빙  헬로 카봇 시즌  ,액션,액션 아동
157,극장판 K Sevens Stories   SIDE   GREEN  덮어쓴 세계 ,액션,판타지 액션
158,창궁의 파프너  RIGHT OF LEFT OVA,액션,액션 SF
159, 더빙  포텐독 시즌  ,액션,SF 개그
160,블랙 폭스,액션,액션 모험
161, 더빙  헬로 카봇 시즌  ,액션,액션 아동
162, 더빙  극장판 원피스  기   진기한 동물섬의 쵸파왕국,액션,판타지 액션
163, 자막  토리코  D   개막  구르메 어드벤쳐,액션,판타지 액션
164,건담 G의 레콘기스타    벨리 격진,액션,액션 SF
165,세계에서 제일 강해지고 싶어 ,액션,액션 성인
166,사쿠라 대전   굉화현란,액션,액션 로맨스
167, 더빙  헬로 카봇 시즌  ,액션,액션 아동
168, 더빙  헬로 카봇 시즌   part  ,액션,액션 아동
169, 자막  토리코 x 원피스 콜라보 스페셜  ,액션,이세계 판타지
170, 더빙  헬로 카봇 시즌  ,액션,액션 아동
171, 더빙  터닝메카드R,액션,액션 아동
172,프리크리 프로그레시브,액션,액션 개그
173,트레인 히어로,액션,액션 아동
174,극장판 트랜스포머 프라임 프레데콘 라이징,액션,액션 아동
175, 더빙  시노스톤 프라임,액션,액션 모험
176,극장판 열차 변형 로봇 신카리온 THE ANIMATION   미래에서 온 초고속 ALFA X,액션,액션 아동
177, 더빙  헬로 카봇 시즌  ,액션,액션 아동
178, 더빙  헬로 카봇 시즌    붐바,액션,액션 아동
179,천공의 성 라퓨타,액션,판타지 액션
180, 더빙  메카드볼 part  ,액션,액션 아동
181,극장판 닥터스톤 류스이,액션,액션 모험
182,철인   호  백주의 잔월,액션,액션 SF
183,앵그리버드 피기테일즈 시즌 ,액션,액션 아동
184,런닝맨  PART  ,액션,액션 아동
185,도사의 무녀   새겨진 일섬의 등불,액션,판타지 액션
186, 더빙  터닝메카드W   반다인의 비밀,액션,아동 액션
187, 더빙  헬로 카봇 시즌   part  ,액션,액션 아동
188,극장판 Selector  Destructed WIXOSS,액션,액션 스릴러
189,에반게리온 신극장판   파,액션,액션 SF
190,풀 메탈 패닉   st Section   Boy Meets Girl,액션,액션 개그
191, 더빙  요괴메카드,액션,액션 아동
192, 더빙  헬로 카봇 쿵,액션,액션 아동
193, 더빙  다이노코어 시즌  ,액션,아동 액션
194,정글에서 살아남기,액션,모험 재난
195,에반게리온 신극장판   서,액션,액션 SF
196,시도니아의 기사   사랑을 잣는 별,액션,액션 SF
197, 더빙  헬로 카봇 미니,액션,액션 아동
198,극장판 K seven stories   RB BLAZE,액션,판타지 액션
199,몬스터탑,액션,아동 액션
200,에반게리온 신극장판   Q,액션,액션 SF
201,정글에서 살아남기  기   화산섬의 비밀,액션,액션 아동
202,쥬라기캅스,액션,판타지 액션
203,출동  애니멀 레스큐 part  ,액션,액션 아동
204, 더빙  가면라이더 이그제이드 트루엔딩,액션,액션 SF
205,출동 케이캅,액션,판타지 액션
206,레이드배커스,액션,판타지 액션
207,극장판 시도니아의 기사,액션,액션 SF
208,유우키 유우나는 용사다 후루룩 ,액션,판타지 액션
209,런닝맨  PART  ,액션,액션 아동
