,titles,category,multi_category
167,메갈로 복스     NOMAD,sf,액션 SF
168,리스너즈,sf,SF
169,해수의 아이,sf,판타지 모험
170, 더빙  마징가 Z,sf,액션 SF
171, 더빙  파워레인저 루팡포스 VS 패트롤포스,sf,특촬 액션
172,기동전사 건담 썬더볼트   디셈버 스카이,sf,액션 SF
173,취성의 가르간티아   판권 부활,sf,액션 일상
174, 더빙  파워레인저 트레저포스 HD,sf,특촬 액션
175,기동전사 건담 디 오리진     격돌 루움 전투,sf,액션 SF
176,유레이데코,sf,SF 드라마
177,기동전사 건담 디 오리진     운명의 전야,sf,액션 SF
178,기동전사 건담 썬더볼트   밴디트 플라워,sf,액션 SF
179,극장판 기동전함 나데시코,sf,액션 아동
180,기동전사 건담 디 오리진     슬픔의 아르테이시아,sf,액션 SF
181,기동전사 건담 디 오리진     새벽의 봉기,sf,액션 SF
182,기동전사 건담 내러티브,sf,액션 SF
183,극장판 소드 아트 온라인  프로그레시브   별 없는 밤의 아리아,sf,액션 모험
184,에어로버   피닉스의 부활,sf,액션 SF
185,건담 G의 레콘기스타    가라  코어 파이터,sf,액션 SF
186,교향시편 유레카 세븐 하이에볼루션  ,sf,액션 일상
187,공각기동대    ,sf,액션 SF
188,애플시드,sf,액션 SF
189,게키돌,sf,SF 아이돌
190,바쿠간 배틀 바쿠기어,sf,액션 아동
191,메타제트,sf,액션 아동
192,에어로버   스페이스 드론의 귀환,sf,액션 SF
193,은하철도     part  ,sf,모험 SF
194,극장판 창궁의 파프너   Heaven and Earth,sf,액션 SF
195, 더빙  포텐독 시즌  ,sf,SF 개그
196,교향시편 유레카 세븐 하이에볼루션     아네모네,sf,액션 일상
197,창궁의 파프너  RIGHT OF LEFT OVA,sf,액션 SF
198, 더빙  포텐독 시즌  ,sf,SF 개그
199, 자막  우주 형제     판권 부활,sf,SF
200,건담 G의 레콘기스타    벨리 격진,sf,액션 SF
201,은하철도     part  ,sf,SF 모험
202,극장판 트랜스포머 프라임 프레데콘 라이징,sf,액션 아동
203,천공의 성 라퓨타,sf,판타지 액션
204,극장판 닥터스톤 류스이,sf,액션 모험
205,철인   호  백주의 잔월,sf,액션 SF
206,에반게리온 신극장판   파,sf,액션 SF
207,풀 메탈 패닉   st Section   Boy Meets Girl,sf,액션 개그
208,에반게리온 신극장판   서,sf,액션 SF
209,시도니아의 기사   사랑을 잣는 별,sf,액션 SF
210,에반게리온 신극장판   Q,sf,액션 SF
211,볼츠와 블립,sf,판타지 아동
212,출동  애니멀 레스큐 part  ,sf,액션 아동
213, 더빙  가면라이더 이그제이드 트루엔딩,sf,액션 SF
214,바람계곡의 나우시카,sf,판타지 SF
215,극장판 시도니아의 기사,sf,액션 SF
216,도라에몽   진구의 신공룡,sf,아동 일상
217,도라에몽   진구의 달 탐사기,sf,아동 일상
218, 더빙  우주 형제     판권 부활,sf,SF
219,교향시편 유레카 세븐 하이에볼루션  ,sf,액션 일상
220,First Shift,sf,액션 SF
221,창궁의 파프너  기   THE BEYOND,sf,액션 SF
222, 더빙  가면라이더 뉴 제네레이션 FOREVER,sf,액션 SF
223,출동  애니멀 레스큐 part  ,sf,액션 아동
224,게키돌 OVA,sf,SF 아이돌
225, 더빙  GO 아스트로 보이 Go ,sf,액션 아동
226, 더빙  가면라이더 Dr 팩맨 vs 이그제이드,sf,액션 SF
227, 더빙  가면라이더 이그제이드 외전   겜마 vs 레이저,sf,액션 SF
228,풀 메탈 패닉   rd Section   Into the Blue,sf,액션 개그
229,풀 메탈 패닉   nd Section   One Night Stand,sf,액션 개그
230, 더빙  가면라이더 지오 Over Quartzer,sf,액션 SF
231,영원의    ,sf,드라마 판타지
232,기동전사 건담 쿠쿠루스 도안의 섬,sf,액션 SF
233, 더빙  파워레인저 갤럭시포스 VS 스페이스 스쿼드,sf,특촬 액션
234, 더빙  가면라이더 X 파워레인저 초 슈퍼 히어로 대전,sf,특촬 액션
235, 더빙  가면라이더 이그제이드 외전   패러독스 with 뽀삐,sf,액션 SF
236, 더빙  가면라이더 이그제이드 외전   브레이브   스나이프,sf,액션 SF
237,도라에몽   스탠바이미  ,sf,아동 일상
238,키카이더 리부트,sf,액션 SF
239,도라에몽   진구와 양철 인형,sf,아동 일상
240,아치와 씨팍,sf,액션 개그
241, 더빙  가면라이더 고스트    개의 아이콘과 고스트   운명의 순간,sf,액션 아동
242, 더빙  파워레인저 다이노VS루팡VS패트롤,sf,특촬 액션
243, 더빙  가면라이더 파이널 빌드   이그제이드 with 레전드 라이더,sf,액션 SF
244,space radio,sf,SF
245,도라에몽   진구와 구름 왕국,sf,아동 일상
246, 더빙  가면라이더 빌드   Be The One,sf,액션 SF
247, 더빙  극장판 도라에몽   진구의 우주소전쟁,sf,아동 일상
248,도라에몽   진구와 꿈의 삼총사,sf,아동 일상
249, 더빙  가면라이더 고스트 리 버스 가면라이더 스펙터,sf,액션 아동
