,titles,category,multi_category
59,사카모토입니다만 ,개그,일상 개그
60,에로망가 선생,개그,개그 하렘
61,옆자리 괴물군,개그,개그 로맨스
62, 자막  일하는 세포,개그,판타지 액션
63,즐겁게 놀아보세,개그,일상 개그
64,블리치  기,개그,판타지 액션
65,블리치  기,개그,판타지 액션
66, 등분의 신부,개그,일상 개그
67, 더빙  마계학교 이루마군  기,개그,개그
68,아하렌 양은 알 수가 없어,개그,로맨스 개그
69,이세계 미소녀 수육 아저씨와,개그,판타지 개그
70,저  능력은 평균치로 해달라고 말했잖아요 ,개그,판타지 개그
71,장난을 잘 치는 타카기 양  기,개그,일상 개그
72, 자막  이 멋진 세계에 축복을   기,개그,이세계 판타지
73,보이는 여고생,개그,공포 개그
74, 더빙  원피스  기,개그,판타지 액션
75,독점 마이 히어로,개그,개그 성인
76, 무삭제  이 용사가 ZZANG센 주제에 너무 신중하다,개그,이세계 판타지
77, 더빙  토리코  기,개그,판타지 액션
78,이세계 콰르텟,개그,이세계 판타지
79, 자막  내 이야기  ,개그,개그 로맨스
80, 자막  중 병이라도 사랑이 하고싶어 ,개그,로맨스
81,킬라킬,개그,판타지 액션
82,사랑은 세계정복 후에,개그,개그 로맨스
83,괴롭히지 말아요  나가토로 양,개그,일상 개그
84,케이온   기,개그,일상 개그
85,너와 나의 눈높이,개그,일상 개그
86,슈퍼 러버즈  기,개그,개그 BL
87,사신 도련님과 검은 메이드,개그,로맨스 개그
88, 더빙  원피스   기,개그,판타지 액션
89,우자키 양은 놀고 싶어 ,개그,개그 로맨스
90,타나카 군은 항상 나른해,개그,일상 개그
91,케이온    기,개그,일상 개그
92,쟈히님은 기죽지 않아 ,개그,판타지 개그
93,뻐꾸기 커플,개그,개그 로맨스
94,진화의 열매  모르는 사이 성공한 인생 ,개그,로맨스 하렘
95, 자막  유유백서 리마스터,개그,판타지 액션
96, 더빙  원피스   기,개그,판타지 액션
97,이 용사가 ZZANG센 주제에 너무 신중하다,개그,이세계 판타지
98, 더빙  원피스   기,개그,판타지 액션
99, 자막  무삭제  이 멋진 세계에 축복을   기,개그,이세계 판타지
100, 더빙  원피스  기,개그,판타지 액션
101,건어물 여동생  우마루짱 R   기 ,개그,일상 개그
102,그 남자  그 여자의 사정,개그,개그 로맨스
103,블리치  기,개그,판타지 액션
104,블렌드 S,개그,일상 개그
105,흡혈귀는 툭하면 죽는다,개그,개그
106,새 엄마가 데려온 딸이 전 여친이었다,개그,개그 로맨스
107,블리치  기,개그,판타지 액션
108, 더빙  반요 야샤히메  기,개그,판타지 액션
109,슬램덩크 리마스터,개그,액션 개그
110, 무삭제  이세계는 스마트폰과 함께,개그,이세계 판타지
111,동거인은 무릎  때때로 머리 위,개그,일상 개그
112,나에게 천사가 내려왔다 ,개그,일상 개그
113, 더빙  마계학교 이루마군  기,개그,개그
114, 더빙  원피스   기,개그,판타지 액션
115,슈퍼 러버즈  기,개그,개그 BL
116,GTO 반항하지마,개그,액션 개그
117,경계의 저편,개그,판타지 액션
118,장난을 잘 치는 타카기 양  기,개그,일상 개그
119,노라가미,개그,판타지 액션
120,가브릴 드롭아웃,개그,일상 개그
121,음란한 아오는 공부를 할 수 없어,개그,개그 로맨스
122,새여동생 마왕의 계약자,개그,판타지 액션
123, 더빙  반요 야샤히메  기,개그,판타지 액션
124,우리는 공부를 못해,개그,개그 로맨스
125,알바 뛰는 마왕님  ,개그,판타지 액션
126,달의 요정 세일러 문,개그,판타지 액션
127, 더빙  원피스   기,개그,판타지 액션
128,이세계 콰르텟  ,개그,이세계 판타지
129,쌍성의 음양사,개그,판타지 액션
130,노라가미 ARAGOTO,개그,판타지 액션
131,도우미 여우 센코 씨,개그,일상 개그
132,전투원  파견합니다 ,개그,판타지 개그
133,이세계는 스마트폰과 함께,개그,이세계 판타지
134, 더빙  원피스   기,개그,판타지 액션
135, 더빙  짱구는 못말려   ,개그,일상 개그
136,캐릭캐릭 체인지 part  ,개그,판타지 개그
137,전생했더니 슬라임이었던 건에 대하여 OAD,개그,이세계 판타지
138, 더빙  짱구는 못말려   ,개그,일상 개그
139,마요치키,개그,로맨스 성인
